loggingTime,loggingSample,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,locationHeadingTimestamp_since1970,locationHeadingX,locationHeadingY,locationHeadingZ,locationTrueHeading,locationMagneticHeading,locationHeadingAccuracy,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroTimestamp_sinceReboot,gyroRotationX,gyroRotationY,gyroRotationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure,IP_en0,IP_pdp_ip0,deviceOrientation,state
25:28.3,7899,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693528,-68.6803894,-43.21551514,-22.13134766,91.97264862,83.58730316,25,86633.09252,-0.040161133,-0.923431396,-0.349731445,86633.06866,-0.00098244,0.002136388,-0.006380668,86633.06866,-0.795267809,-0.117552392,1.223300145,0.00018394,-5.53E-05,0.001183439,-0.001762558,0.028836109,0.017454758,XArbitraryZVertical,0.509881034,-0.266315749,-0.347584161,0.740461008,-0.039939713,-0.940228343,-0.338194519,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.4,7900,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693528,-68.81997681,-43.42303467,-22.13140869,91.97061157,83.58526611,25,86633.15204,-0.039794922,-0.919052124,-0.318954468,86633.13874,0.008629974,0.001100418,-0.008396947,86633.1037,-0.79529309,-0.11747831,1.22324828,0.014027603,-0.002150099,0.001338609,0.000247522,0.036478359,0.015751384,XArbitraryZVertical,0.509870664,-0.266287365,-0.347579242,0.740480666,-0.039920375,-0.94021064,-0.338245898,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.5,7901,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693528,-69.55280304,-43.59597778,-21.89660645,91.97593689,83.59059143,25,86633.21155,-0.034423828,-0.934677124,-0.347732544,86633.20883,-0.014799985,0.005296495,-0.008657404,86633.17378,-0.795702793,-0.117035721,1.223193343,0.001289531,0.001015507,-0.001988762,0.004177943,0.007239064,-0.010729974,XArbitraryZVertical,0.509871987,-0.266220105,-0.347622983,0.740483406,-0.039776698,-0.940191925,-0.338314831,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.5,7902,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693528,-68.71528625,-42.9042511,-21.49414063,91.99388885,83.6085434,25,86633.27107,-0.041641235,-0.903396606,-0.324447632,86633.24388,-0.012679843,0.003180347,-0.007577226,86633.24388,-0.795259149,-0.117489565,1.223513532,-0.011512037,0.000986077,-1.55E-05,-0.001822583,0.014382388,0.018387161,XArbitraryZVertical,0.509974892,-0.266320729,-0.347545981,0.7404125,-0.039894946,-0.940300941,-0.337997764,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.6,7903,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693528,-68.71528625,-42.9042511,-21.49414063,91.99388885,83.6085434,25,86633.33061,-0.03994751,-0.939880371,-0.328720093,86633.31397,0.01286147,4.15E-05,-0.006225405,86633.31397,-0.795499104,-0.117219699,1.223102302,0.014027207,-0.002152589,0.001336155,0.00179353,0.036626995,0.005232108,XArbitraryZVertical,0.509832231,-0.266223294,-0.347602564,0.740519218,-0.03984895,-0.94016093,-0.338392496,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.6,7904,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.48299408,-43.52679443,-21.82952881,92.00692749,83.62158203,25,86633.39011,-0.041122437,-0.921020508,-0.343078613,86633.38406,-0.004149471,0.003196859,-0.008539692,86633.349,-0.795597468,-0.11708852,1.223156924,0.007649919,-4.28E-05,0.000205655,0.0065344,0.006402683,-0.012147654,XArbitraryZVertical,0.509862872,-0.2662076,-0.347600686,0.740504644,-0.039798561,-0.940179527,-0.33834672,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.7,7905,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.79706573,-43.21551514,-21.79589844,92.01126862,83.62592316,25,86633.44963,-0.045776367,-0.919342041,-0.313186646,86633.4191,-0.014811703,0.004234959,-0.007598531,86633.4191,-0.795231948,-0.117434101,1.223407335,-0.013643763,0.002037973,-3.91E-05,0.000962728,0.014636157,0.020090714,XArbitraryZVertical,0.50994745,-0.266278107,-0.347531203,0.740453666,-0.039887898,-0.940264821,-0.338099122,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.7,7906,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.30850983,-42.73130798,-21.32629395,92.01750946,83.632164,25,86633.50914,-0.036087036,-0.934646606,-0.347671509,86633.48917,0.006462959,-0.001029578,-0.005241634,86633.48917,-0.795324802,-0.117337247,1.223243239,0.007629396,-0.003226469,0.002317716,0.00238237,0.03511861,0.001784669,XArbitraryZVertical,0.509889024,-0.266242503,-0.347555468,0.740495314,-0.039873216,-0.940208912,-0.33825624,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.8,7907,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.2038269,-43.11175537,-21.96356201,92.0125885,83.62724304,25,86633.56865,-0.037719727,-0.903427124,-0.321151733,86633.55927,0.006474677,3.20E-05,-0.006300507,86633.52423,-0.795154866,-0.117490323,1.223264264,0.010832653,-0.001104911,0.001298565,-0.006189385,0.023208655,-0.00216258,XArbitraryZVertical,0.509893105,-0.266258855,-0.347529708,0.740498714,-0.039922677,-0.940216124,-0.338230491,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:28.9,7908,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.27362061,-43.45762634,-21.76226807,92.0144043,83.62905884,25,86633.62816,-0.036621094,-0.937347412,-0.32850647,86633.59432,-0.009474728,0.004246677,-0.008598548,86633.59432,-0.795315298,-0.117322546,1.223430587,-0.008305813,0.00204731,-0.001041242,0.000357877,-0.00183542,-0.000586952,XArbitraryZVertical,0.509964649,-0.266261377,-0.347531552,0.740447673,-0.039847624,-0.940272748,-0.338081867,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.824585,88.55664,0.0.0.0,33.234.95.54,1,1,
25:29.0,7909,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.48299408,-43.04257202,-22.50018311,91.99769592,83.61235046,25,86633.68767,-0.042419434,-0.924316406,-0.342056274,86633.66441,-0.004193413,0.003185673,-0.005351889,86633.66441,-0.795330152,-0.117304349,1.223367841,-0.003024675,0.000984042,0.002203537,-0.000526381,0.025197051,0.018896803,XArbitraryZVertical,0.509941786,-0.266249472,-0.347537988,0.740464679,-0.039848376,-0.94025135,-0.338141203,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.0,7910,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.51789093,-42.73130798,-22.13116455,91.98680878,83.60146332,25,86633.7472,-0.040740967,-0.923675537,-0.316818237,86633.7345,0.00969151,0.002159824,-0.008380702,86633.69946,-0.795282908,-0.117340925,1.223339358,0.008704808,-0.001110254,0.001271128,-0.000312513,0.036311012,0.018143745,XArbitraryZVertical,0.509930802,-0.266246902,-0.347532353,0.740475811,-0.039863877,-0.940241694,-0.338166326,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.0,7911,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-69.37831116,-43.00801086,-21.92993164,91.98575592,83.60041046,25,86633.80673,-0.032073975,-0.936599731,-0.346298218,86633.80459,-0.011603659,0.004243481,-0.008623582,86633.76954,-0.79575755,-0.116771737,1.223190069,0.00340584,0.001005063,-0.000909874,0.005416505,0.00948099,-0.011830321,XArbitraryZVertical,0.509909325,-0.266135857,-0.347576246,0.740509918,-0.039687745,-0.940190852,-0.338328362,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.1,7912,1432693528,31.76628712,-106.4510277,1129.322,0,2.4609375,3,5,-9999,1432693529,-68.7850647,-43.59597778,-22.16473389,91.98635864,83.60101318,25,86633.86623,-0.042373657,-0.902709961,-0.319824219,86633.83964,-0.013747238,0.004236557,-0.007586014,86633.83964,-0.795649727,-0.116876472,1.22350253,-0.012576447,0.002032325,-3.31E-05,0.002411699,0.009450055,0.017735185,XArbitraryZVertical,0.510025216,-0.266191783,-0.347535216,0.740429259,-0.039688922,-0.940297246,-0.338032424,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.2,7913,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693529,-69.27362061,-43.3192749,-21.96356201,91.97818756,83.5928421,25,86633.92577,-0.039291382,-0.940155029,-0.329879761,86633.90973,0.009685651,-0.001017328,-0.007329286,86633.87468,-0.795361615,-0.117201077,1.223362744,-0.00299147,-6.91E-05,7.27E-05,-0.002559642,0.037539676,0.018325843,XArbitraryZVertical,0.509953589,-0.266218532,-0.347523758,0.740474354,-0.039814014,-0.940249622,-0.338150054,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.2,7914,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693529,-69.09913635,-43.56140137,-21.99700928,91.97897339,83.59362793,25,86633.98529,-0.041152954,-0.911743164,-0.342437744,86633.9798,0.000125968,0.002149171,-0.009555955,86633.94476,-0.795846086,-0.116667379,1.223275665,0.011911213,-4.65E-05,0.000247251,0.003617069,0.005130873,-0.013325178,XArbitraryZVertical,0.509948483,-0.266132025,-0.347574797,0.74048501,-0.039643072,-0.940219998,-0.338252574,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.3,7915,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693529,-69.30850983,-43.2155304,-21.46038818,91.98784637,83.60250092,25,86634.04481,-0.039337158,-0.922897339,-0.314453125,86634.01485,-0.013779462,0.005286907,-0.005457083,86634.01485,-0.795625371,-0.116862036,1.223404372,-0.012607684,0.003080075,0.002094565,0.001822488,0.011308732,0.020772371,XArbitraryZVertical,0.509993351,-0.266166206,-0.347531255,0.740462261,-0.039694801,-0.940263808,-0.338124663,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.4,7916,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693529,-69.23871613,-43.7689209,-21.66162109,92.0010376,83.61569214,25,86634.10434,-0.034729004,-0.933822632,-0.348968506,86634.08495,0.001161138,0.002143312,-0.007418235,86634.08495,-0.795524924,-0.116987963,1.223457447,0.002332428,-6.35E-05,0.000133365,-0.001314587,0.02039052,0.021007724,XArbitraryZVertical,0.510005178,-0.266194794,-0.347521455,0.740448438,-0.039731555,-0.940281868,-0.338070095,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.4,7917,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693529,-68.57568359,-43.87266541,-22.09765625,92.00365448,83.61830902,25,86634.16387,-0.039260864,-0.904327393,-0.320770264,86634.15503,0.006486395,0.001093494,-0.007359379,86634.11999,-0.795706113,-0.116793202,1.223217489,0.011888206,-0.002172069,0.002363541,-0.002681654,0.029662451,0.001860874,XArbitraryZVertical,0.509922948,-0.266134609,-0.347560233,0.740508502,-0.039692003,-0.94020015,-0.338301927,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.4,7918,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693529,-68.88975525,-43.28469849,-21.92993164,91.99933624,83.61399078,25,86634.22338,-0.038009644,-0.935852051,-0.331588745,86634.22513,-0.01482635,0.00423123,-0.00653593,86634.19008,-0.795615697,-0.116884183,1.223325937,-0.004044466,0.002043175,-0.000998063,0.001823318,-0.000619829,-0.003523548,XArbitraryZVertical,0.509960731,-0.266160734,-0.347540302,0.740482448,-0.039710891,-0.940237105,-0.338197023,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.5,7919,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693529,-68.9944458,-43.38845825,-22.50012207,91.98706818,83.60172272,25,86634.28289,-0.042404175,-0.920074463,-0.342193604,86634.26017,-0.007357515,0.003188336,-0.007514642,86634.26017,-0.795071789,-0.117465745,1.223356153,-0.006185406,0.00097826,3.63E-05,-0.002713561,0.026352739,0.019664221,XArbitraryZVertical,0.509943656,-0.266241684,-0.347484521,0.740491283,-0.039904237,-0.940247416,-0.338145673,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.6,7920,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.58768463,-42.86965942,-21.39331055,91.98060608,83.59526062,25,86634.34241,-0.039230347,-0.924255371,-0.317382813,86634.33026,0.008615326,0.00109669,-0.007334346,86634.33026,-0.795382683,-0.117093548,1.223207297,0.009787948,-0.001116762,0.000215153,0.002273366,0.013576215,-0.01068427,XArbitraryZVertical,0.509909891,-0.266161897,-0.347517963,0.740527523,-0.039794728,-0.940196693,-0.338299483,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.6,7921,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.44810486,-43.07717896,-21.72869873,91.98523712,83.59989166,25,86634.40192,-0.032394409,-0.934738159,-0.350311279,86634.36529,0.002243181,0.001090831,-0.008472048,86634.36529,-0.795625906,-0.116825009,1.223159172,0.003415989,-0.001122477,-0.000922987,0.004888598,0.009684089,-0.009362178,XArbitraryZVertical,0.509905743,-0.266117604,-0.347543836,0.740534156,-0.039709155,-0.940180302,-0.338355094,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.7,7922,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.48299408,-43.31929016,-21.69519043,91.98890686,83.6035614,25,86634.46143,-0.040863037,-0.900405884,-0.324371338,86634.4354,-0.012682772,0.004238155,-0.007573498,86634.4354,-0.795209775,-0.117299279,1.223345813,-0.011509201,0.002024707,-2.42E-05,0.000878138,0.008710058,0.017574802,XArbitraryZVertical,0.509950248,-0.266213758,-0.347494085,0.740492297,-0.039849084,-0.9402439,-0.338161975,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.8,7923,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.30850983,-43.2155304,-21.92999268,91.98986053,83.60451508,25,86634.52095,-0.035064697,-0.94090271,-0.331161499,86634.50549,0.009656356,-0.001024784,-0.005204083,86634.50549,-0.795550714,-0.116932667,1.223054848,0.010828642,-0.003241147,0.00234421,-0.000190486,0.037572127,0.008370116,XArbitraryZVertical,0.509857057,-0.266123394,-0.347552722,0.740561426,-0.039757024,-0.940144777,-0.338448256,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.8,7924,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.23871613,-43.21554565,-21.99719238,91.99235535,83.60700989,25,86634.58048,-0.041763306,-0.92338562,-0.344741821,86634.57558,-0.000956075,0.003201652,-0.008502142,86634.54053,-0.795978594,-0.116447498,1.223091048,0.009788063,-0.001119429,0.000213203,0.006660393,0.007066884,-0.010778959,XArbitraryZVertical,0.509898318,-0.266058004,-0.347584245,0.740541718,-0.039588861,-0.940157115,-0.338433683,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.9,7925,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-68.9944458,-43.73435974,-22.03070068,91.98780823,83.60246277,25,86634.63998,-0.045257568,-0.916732788,-0.316680908,86634.61062,-0.014817562,0.006350574,-0.007591074,86634.61062,-0.795669386,-0.116759208,1.223419788,-0.013643194,0.004134363,-4.35E-05,0.003266133,-0.001579697,0.001535981,XArbitraryZVertical,0.510011269,-0.266141562,-0.347519958,0.74046408,-0.039658345,-0.940269053,-0.338114351,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:29.9,7926,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.02934265,-43.69976807,-21.86297607,91.9903717,83.60502625,25,86634.69952,-0.035476685,-0.938186646,-0.346237183,86634.68072,0.00219045,-0.001039698,-0.0042291,86634.68072,-0.795349661,-0.117127907,1.223440338,0.003365364,-0.003259498,0.003318023,-0.001646866,0.028975395,0.021216501,XArbitraryZVertical,0.509997632,-0.26619947,-0.347493776,0.740464944,-0.039780747,-0.940276027,-0.338080525,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:30.0,7927,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.0642395,-42.76591492,-21.69525146,91.98951721,83.60417175,25,86634.75901,-0.04006958,-0.901916504,-0.326446533,86634.7508,0.00224611,3.30E-05,-0.008475776,86634.71575,-0.795497851,-0.116985659,1.223259181,0.010862838,-0.004294896,0.000214065,-0.005199857,0.015699599,-0.004685946,XArbitraryZVertical,0.509933197,-0.266158723,-0.347528483,0.740507679,-0.039752536,-0.940214396,-0.338255346,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:30.1,7928,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-68.7850647,-42.97341919,-21.89654541,91.98609161,83.60074615,25,86634.81853,-0.037521362,-0.934890747,-0.325958252,86634.78584,-0.012682772,0.004238155,-0.007573498,86634.78584,-0.795771831,-0.116714951,1.223278767,-0.011507479,0.002018515,-2.69E-05,0.002778328,0.001500338,0.00417187,XArbitraryZVertical,0.509951285,-0.266131148,-0.347559158,0.740490736,-0.039658822,-0.940221012,-0.338247806,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:30.1,7929,1432693529,31.76628712,-106.4510277,1129.369,0,2.4609375,3,5,-9999,1432693530,-69.44809723,-43.0771637,-22.33251953,91.97505951,83.58971405,25,86634.87807,-0.04083252,-0.927490234,-0.347824097,86634.85593,-0.002029329,0.001080711,-0.007459514,86634.85593,-0.79626309,-0.116211401,1.222998073,-0.000855108,-0.00114219,8.57E-05,-1.17E-06,0.037766401,0.016691467,XArbitraryZVertical,0.509865879,-0.266029814,-0.347637683,0.740549096,-0.03951909,-0.940125406,-0.338529855,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:30.2,7930,1432693530,31.76628712,-106.4510277,1129.279,0,2.4609375,3,5,-9999,1432693530,-69.44809723,-43.0771637,-22.33251953,91.97505951,83.58971405,25,86634.93756,-0.040328979,-0.91960144,-0.316879272,86634.92602,0.009682721,4.05E-05,-0.007325557,86634.89098,-0.796309725,-0.116151775,1.222912647,0.010838978,-0.001128313,0.001285893,-0.00204147,0.036272436,0.013157258,XArbitraryZVertical,0.509837305,-0.2660074,-0.34764737,0.740572273,-0.039508212,-0.940096319,-0.33861196,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:30.2,7931,1432693530,31.76628712,-106.4510277,1129.279,0,2.4609375,3,5,-9999,1432693530,-69.37831116,-43.69973755,-22.39959717,91.96673584,83.58139038,25,86634.99709,-0.037475586,-0.940582275,-0.345596313,86634.96107,0.001161138,0.002143312,-0.007418235,86634.96107,-0.796643131,-0.115775485,1.222922287,0.002335584,-7.94E-05,0.000126274,0.004315049,0.005666593,-0.010976306,XArbitraryZVertical,0.50986207,-0.26595444,-0.347674039,0.740561725,-0.039379746,-0.940099597,-0.338617802,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.862671,88.55704,0.0.0.0,33.234.95.54,1,1,
25:30.3,7932,1432693530,31.76628712,-106.4510277,1129.279,0,2.4609375,3,5,-9999,1432693530,-69.5178833,-43.56138611,-22.60083008,91.95520782,83.56986237,25,86635.05661,-0.042907715,-0.903320313,-0.32699585,86635.03116,-0.010533335,0.002129464,-0.008618522,86635.03116,-0.795878753,-0.116633437,1.22331314,-0.009356023,-9.70E-05,-0.00107409,0.000320848,0.016114704,0.023735289,XArbitraryZVertical,0.509964395,-0.266133144,-0.347574899,0.740473602,-0.039627489,-0.940232754,-0.338218927,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.867798,88.5571,0.0.0.0,33.234.95.54,1,1,
25:30.3,7933,1432693530,31.76628712,-106.4510277,1129.279,0,2.4609375,3,5,-9999,1432693530,-69.27362061,-43.73432922,-21.96356201,91.95630646,83.570961,25,86635.11614,-0.037597656,-0.932250977,-0.32244873,86635.10125,0.011832158,-0.002068211,-0.008370582,86635.06619,-0.795805258,-0.116715318,1.223094018,0.002337224,-8.32E-05,0.000126426,-0.003228542,0.036837794,0.01142445,XArbitraryZVertical,0.509875972,-0.266113403,-0.347588078,0.7405354,-0.039679173,-0.940158129,-0.338420302,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.867798,88.5571,0.0.0.0,33.234.95.54,1,1,
25:30.4,7934,1432693530,31.76628712,-106.4510277,1129.279,0,2.4609375,3,5,-9999,1432693530,-68.43611145,-43.73431396,-21.76226807,91.9642868,83.57894135,25,86635.17565,-0.036468506,-0.9243927,-0.346572876,86635.17133,-0.005213937,0.003195261,-0.008552209,86635.13629,-0.796168075,-0.116364306,1.223074419,0.006588737,-0.002198846,0.00123031,-0.001331035,0.020153258,-0.004931281,XArbitraryZVertical,0.509881197,-0.26607313,-0.347634676,0.7405244,-0.03956252,-0.940151453,-0.338452518,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.867798,88.5571,0.0.0.0,33.234.95.54,1,1,
25:30.5,7935,1432693530,31.76628712,-106.4510277,1129.279,0,2.4609375,3,5,-9999,1432693530,-68.64549255,-43.52679443,-22.03057861,91.96870422,83.58335876,25,86635.23518,-0.040847778,-0.912628174,-0.316848755,86635.20636,-0.015864451,0.005294897,-0.008669921,86635.20636,-0.795920461,-0.116636234,1.223367148,-0.014684374,0.00306559,-0.001126513,0.000392178,-0.000621056,0.001696825,XArbitraryZVertical,0.509979055,-0.266152534,-0.347586243,0.740451211,-0.039622527,-0.940251112,-0.338168383,0,0,0,-1,86630.8751,automotive,1,25:26.2,null,0,0,0,0,null,0,-1.867798,88.5571,0.0.0.0,33.234.95.54,1,1,
